split,label_name,label,filename,relpath,abspath,width,height,aspect_ratio,mean_r,mean_g,mean_b,std_r,std_g,std_b,brightness,contrast,edge_density,hist_00,hist_01,hist_02,hist_03,hist_04,hist_05,hist_06,hist_07,hist_08,hist_09,hist_10,hist_11,hist_12,hist_13,hist_14,hist_15
train,real,0,5229.jpg,5229.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5229.jpg,640.0,480.0,1.3333333333333333,0.46535980701446533,0.4849091172218323,0.20961609482765198,0.441617488861084,0.37920087575912476,0.2927117943763733,0.4609062671661377,0.344116747379303,0.07219116568914956,0.25666341185569763,0.01378580741584301,0.01803385466337204,0.031243490055203438,0.05082031339406967,0.05406250059604645,0.04817057400941849,0.038131508976221085,0.04063476622104645,0.05077148601412773,0.05546874925494194,0.0550944022834301,0.05490885302424431,0.06783854216337204,0.13171224296092987,0.03265950456261635
train,real,0,5230.jpg,5230.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5230.jpg,570.0,445.0,1.2808988764044944,0.17705506086349487,0.13703982532024384,0.1312982738018036,0.25320836901664734,0.177963525056839,0.11797302961349487,0.14512909948825836,0.1871090829372406,0.03049741972477064,0.4267021417617798,0.37709441781044006,0.026134436950087547,0.014177015982568264,0.00703725591301918,0.008401340804994106,0.01606150157749653,0.02234969474375248,0.02355608157813549,0.02435639686882496,0.02248767949640751,0.023863591253757477,0.007719298359006643,4.336684287409298e-05,1.182732103188755e-05,3.942440343962517e-06
train,real,0,5231.jpg,5231.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5231.jpg,2400.0,1800.0,1.3333333333333333,0.4485401213169098,0.3816359043121338,0.3182382881641388,0.2820420563220978,0.2587030827999115,0.23056168854236603,0.3912820816040039,0.2601688504219055,0.12131140029325513,0.17224213480949402,0.06320393830537796,0.05318217724561691,0.05152847245335579,0.05850208178162575,0.06969629973173141,0.07444027811288834,0.07427314668893814,0.0736486092209816,0.0787685215473175,0.07527708262205124,0.06807546317577362,0.05228379741311073,0.03048286959528923,0.004326620139181614,6.851851503597572e-05
train,real,0,5232.jpg,5232.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5232.jpg,894.0,1235.0,0.7238866396761133,0.308936208486557,0.3245813846588135,0.4061374068260193,0.35888370871543884,0.33200401067733765,0.3526360094547272,0.32713696360588074,0.33385005593299866,0.08827239730878186,0.32468730211257935,0.10173989087343216,0.06191162019968033,0.06337074190378189,0.05345487967133522,0.04318397864699364,0.041818149387836456,0.02740899659693241,0.04246121272444725,0.03493103012442589,0.01878560706973076,0.014133811928331852,0.0167459174990654,0.024389315396547318,0.03553061932325363,0.09544692933559418
train,real,0,5233.jpg,5233.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5233.jpg,1920.0,1281.0,1.4988290398126465,0.17467288672924042,0.16282501816749573,0.13748343288898468,0.16172853112220764,0.14244019985198975,0.122113436460495,0.16351556777954102,0.14389021694660187,0.03351419712793734,0.061976321041584015,0.4552786648273468,0.2892840802669525,0.06620478630065918,0.028342928737401962,0.02243811823427677,0.01910698041319847,0.015290382318198681,0.010102377273142338,0.00706560630351305,0.005009107291698456,0.004685467109084129,0.003989396151155233,0.0034396955743432045,0.0022557247430086136,0.00553034758195281
train,real,0,5234.jpg,5234.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5234.jpg,2048.0,1365.0,1.5003663003663004,0.6133133769035339,0.4532303810119629,0.39884713292121887,0.2497878521680832,0.24075523018836975,0.21003389358520508,0.48332685232162476,0.23164556920528412,0.087738037109375,0.0028838999569416046,0.05182255804538727,0.052132342010736465,0.07003634423017502,0.0678170770406723,0.05768515169620514,0.25261202454566956,0.0694672167301178,0.035364799201488495,0.039698876440525055,0.048350218683481216,0.060353707522153854,0.07005780935287476,0.08508899807929993,0.03544313833117485,0.0011858259094879031
train,real,0,5235.jpg,5235.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5235.jpg,1280.0,720.0,1.7777777777777777,0.5210422277450562,0.5859846472740173,0.28603509068489075,0.25412535667419434,0.25940847396850586,0.26690661907196045,0.5505579710006714,0.23966172337532043,0.15262706043956045,0.07594509422779083,0.0037033420521765947,0.004691840149462223,0.013821614906191826,0.036342229694128036,0.05732421949505806,0.08221679925918579,0.11741753667593002,0.13214951753616333,0.09056314826011658,0.09063150733709335,0.08689019083976746,0.0900314673781395,0.026576606556773186,0.031675346195697784,0.06001953035593033
train,real,0,5236.jpg,5236.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5236.jpg,894.0,597.0,1.4974874371859297,0.33169296383857727,0.4724627435207367,0.3552679419517517,0.23663534224033356,0.23710498213768005,0.2705700099468231,0.4340994358062744,0.22918492555618286,0.17001876631853785,0.02069070190191269,0.07536189258098602,0.0950445756316185,0.07650481909513474,0.06660820543766022,0.07043232768774033,0.09605072438716888,0.12034820020198822,0.0852622538805008,0.07907921075820923,0.06417246907949448,0.05160965025424957,0.04310890659689903,0.027182893827557564,0.016780396923422813,0.011762766167521477
train,real,0,5237.jpg,5237.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5237.jpg,6720.0,4480.0,1.5,0.34344199299812317,0.28985610604286194,0.2157716155052185,0.23318853974342346,0.20523083209991455,0.19144493341445923,0.2959015369415283,0.20742447674274445,0.11442057291666667,0.15652748942375183,0.1199994683265686,0.10537604242563248,0.09185726195573807,0.08636020869016647,0.08634582906961441,0.08644893020391464,0.0747712031006813,0.06547180563211441,0.05079377442598343,0.038124967366456985,0.026048509404063225,0.008955642580986023,0.0020023516844958067,0.0004664912703447044,0.0004500159411691129
train,real,0,5238.jpg,5238.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5238.jpg,2500.0,1674.0,1.4934289127837514,0.6989166140556335,0.48611411452293396,0.3418806195259094,0.12990692257881165,0.1982196420431137,0.26535049080848694,0.5209351778030396,0.18346835672855377,0.04074530335694487,0.0036442053969949484,0.0033581838943064213,0.009924731217324734,0.01508411020040512,0.035114217549562454,0.09618112444877625,0.19455364346504211,0.22610275447368622,0.13217060267925262,0.06999259442090988,0.03970657289028168,0.03263607993721962,0.03663918748497963,0.03259378671646118,0.031691040843725204,0.04060716927051544
train,real,0,5239.jpg,5239.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5239.jpg,564.0,700.0,0.8057142857142857,0.21211974322795868,0.21021415293216705,0.20020106434822083,0.16843105852603912,0.16399207711219788,0.15398268401622772,0.20989716053009033,0.1641974300146103,0.038705145899053627,0.0013551164884120226,0.2795238196849823,0.4142274558544159,0.10247214138507843,0.046912360936403275,0.034245189279317856,0.02543819695711136,0.023381458595395088,0.0187284704297781,0.012720365077257156,0.009298378601670265,0.00836879387497902,0.005595237948000431,0.002796352608129382,0.010417933575809002,0.004518743604421616
train,real,0,5240.jpg,5240.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5240.jpg,1000.0,600.0,1.6666666666666667,0.531527042388916,0.37553808093070984,0.2664501965045929,0.20626476407051086,0.2345757782459259,0.17063479125499725,0.4008205533027649,0.21709920465946198,0.07193551936619719,0.07180333137512207,0.07299499958753586,0.0636083334684372,0.06970833241939545,0.07853833585977554,0.09608499705791473,0.10370833426713943,0.08716333657503128,0.07946500182151794,0.09072999656200409,0.09273000061511993,0.059476666152477264,0.025181666016578674,0.006525000091642141,0.0010116666089743376,0.0012700000079348683
train,real,0,5241.jpg,5241.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5241.jpg,637.0,493.0,1.2920892494929006,0.6488258838653564,0.6377101540565491,0.5333281755447388,0.3061204254627228,0.26189783215522766,0.2628287076950073,0.6325463652610779,0.2598145306110382,0.10649857954545454,0.040411919355392456,0.02663346566259861,0.02497444674372673,0.028786050155758858,0.035065483301877975,0.036265965551137924,0.03998840972781181,0.03376629203557968,0.042625006288290024,0.051031552255153656,0.08487745374441147,0.1648956686258316,0.12921880185604095,0.11904814839363098,0.0787922590970993,0.06361908465623856
train,real,0,5242.jpg,5242.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5242.jpg,1000.0,787.0,1.2706480304955527,0.15408818423748016,0.14132072031497955,0.4332025349140167,0.237064391374588,0.1456959992647171,0.3109176754951477,0.16507850587368011,0.16937950253486633,0.01782451923076923,0.2260800451040268,0.4081575572490692,0.055528588593006134,0.05823252722620964,0.05576111748814583,0.05536467581987381,0.04770394042134285,0.03819568082690239,0.026662006974220276,0.018963150680065155,0.0020965691655874252,0.0009072427055798471,0.0010050826240330935,0.0014942820416763425,0.0012541295727714896,0.002593392739072442
train,real,0,5243.jpg,5243.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5243.jpg,2396.0,1348.0,1.7774480712166172,0.3280148208141327,0.31798040866851807,0.38619571924209595,0.32914066314697266,0.19614171981811523,0.2824641466140747,0.32503101229667664,0.1976109892129898,0.039071085164835165,0.0011170943034812808,0.10116824507713318,0.20970720052719116,0.17063336074352264,0.1116623654961586,0.06827650219202042,0.0689362958073616,0.07481342554092407,0.053251154720783234,0.0429607592523098,0.03459617495536804,0.025156604126095772,0.02163843810558319,0.0068932888098061085,0.0009567132219672203,0.008232377469539642
train,real,0,5244.jpg,5244.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5244.jpg,1920.0,1080.0,1.7777777777777777,0.40933525562286377,0.30098089575767517,0.06884754449129105,0.2502744793891907,0.1512954980134964,0.06193030625581741,0.30726948380470276,0.15993906557559967,0.08998111263736264,0.08265624940395355,0.058476563543081284,0.09062258899211884,0.13613955676555634,0.14726948738098145,0.1565152406692505,0.11699363589286804,0.0888652577996254,0.07108940929174423,0.03235146775841713,0.011567804962396622,0.0032407406251877546,0.0014067322481423616,0.0011844135588034987,0.0012818287359550595,0.00033902391442097723
train,real,0,5245.jpg,5245.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5245.jpg,271.0,186.0,1.456989247311828,0.7251760959625244,0.6876962184906006,0.6068750023841858,0.29121512174606323,0.29654935002326965,0.32551467418670654,0.6898334622383118,0.2942674458026886,0.12071572580645161,0.03563068062067032,0.02029520273208618,0.020255524665117264,0.03077014721930027,0.0316033810377121,0.03626552224159241,0.04025314375758171,0.04737531393766403,0.057195570319890976,0.06263143569231033,0.06058802455663681,0.06572630256414413,0.06296869367361069,0.05695750564336777,0.06405983120203018,0.3074237108230591
train,real,0,5246.jpg,5246.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5246.jpg,692.0,865.0,0.8,0.4375095069408417,0.34324508905410767,0.2821979224681854,0.2764888405799866,0.21672460436820984,0.19401144981384277,0.3588748574256897,0.22617854177951813,0.05399169921875,0.03947509080171585,0.08148785680532455,0.1630391925573349,0.1427578628063202,0.1116141527891159,0.07188846915960312,0.05872063711285591,0.05039927735924721,0.04830766096711159,0.04930669069290161,0.050649870187044144,0.06471983343362808,0.051229577511548996,0.01575395092368126,0.0006498713628388941,0.0
train,real,0,5247.jpg,5247.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5247.jpg,2560.0,2035.0,1.257985257985258,0.42432111501693726,0.4372471868991852,0.3743830919265747,0.2494225800037384,0.2242150604724884,0.20526516437530518,0.42996761202812195,0.22418387234210968,0.1554493400621118,0.015049139969050884,0.05177057906985283,0.07440263777971268,0.10224834829568863,0.11800387501716614,0.10944084078073502,0.09628666192293167,0.08396786451339722,0.06960150599479675,0.0600731335580349,0.05451282113790512,0.05222589150071144,0.047495778650045395,0.038377419114112854,0.022627264261245728,0.003916231449693441
train,real,0,5248.jpg,5248.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5248.jpg,362.0,400.0,0.905,0.42770224809646606,0.39045774936676025,0.3162769377231598,0.27639058232307434,0.2366756945848465,0.1878337413072586,0.3930237293243408,0.23460045456886292,0.1364278590425532,2.0718232917715795e-05,0.024827348068356514,0.20744475722312927,0.16066989302635193,0.11433011293411255,0.07858425378799438,0.06088397651910782,0.050794199109077454,0.045856352895498276,0.0444682314991951,0.04287983477115631,0.04569751396775246,0.04654696211218834,0.060856353491544724,0.015483424998819828,0.0006560773472301662
train,real,0,5249.jpg,5249.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5249.jpg,2663.0,1997.0,1.3335002503755633,0.7475510835647583,0.568727970123291,0.5926040410995483,0.22428631782531738,0.3351303040981293,0.35158586502075195,0.6084496378898621,0.28990665078163147,0.06840319705594848,0.010595315136015415,0.035909101366996765,0.09828956425189972,0.05756024271249771,0.04216858372092247,0.039579082280397415,0.03703414648771286,0.0314737968146801,0.026916829869151115,0.04240156710147858,0.040138501673936844,0.049587711691856384,0.12748093903064728,0.16535261273384094,0.17431630194187164,0.021195705980062485
train,real,0,5250.jpg,5250.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5250.jpg,817.0,427.0,1.9133489461358313,0.4241078495979309,0.3621879518032074,0.2182527482509613,0.2526928782463074,0.21993929147720337,0.10551226884126663,0.3649681508541107,0.21742713451385498,0.060574833844580775,0.04489779472351074,0.11323772370815277,0.10486184805631638,0.1302560567855835,0.10938230156898499,0.06712167710065842,0.04761522635817528,0.04449648782610893,0.06936326622962952,0.10384997725486755,0.09369401633739471,0.051820363849401474,0.018101869150996208,0.0012899193679913878,1.146595059253741e-05,0.0
train,real,0,5251.jpg,5251.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5251.jpg,1280.0,720.0,1.7777777777777777,0.7233112454414368,0.6726198792457581,0.6578065156936646,0.3153039216995239,0.33779603242874146,0.3614949882030487,0.6823238134384155,0.33213046193122864,0.07038976648351648,0.009715711697936058,0.03481445461511612,0.059860024601221085,0.07844617962837219,0.03292209282517433,0.03702148422598839,0.048542752861976624,0.044875215739011765,0.038154296576976776,0.03292751684784889,0.026037326082587242,0.030743272975087166,0.04306532070040703,0.03997504338622093,0.011992187239229679,0.43090713024139404
train,real,0,5252.jpg,5252.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5252.jpg,191.0,264.0,0.7234848484848485,0.3941108286380768,0.3102146089076996,0.2628668546676636,0.31898775696754456,0.27868759632110596,0.26604005694389343,0.3246287405490875,0.2774951457977295,0.1280763101983003,0.11375535279512405,0.21737664937973022,0.12436538189649582,0.09144455194473267,0.059991274029016495,0.0551721416413784,0.04081389680504799,0.03885054588317871,0.03676820546388626,0.03329763561487198,0.035974930971860886,0.036926861852407455,0.033039823174476624,0.03030303120613098,0.02120022289454937,0.030719498172402382
train,real,0,5253.jpg,5253.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5253.jpg,2400.0,1600.0,1.5,0.3928592801094055,0.34091049432754517,0.24515637755393982,0.2740142047405243,0.22461357712745667,0.19897741079330444,0.3450457453727722,0.22934883832931519,0.21039835611979166,0.08620025962591171,0.12098047137260437,0.11020312458276749,0.09709557145833969,0.0887979194521904,0.0847809910774231,0.0841958299279213,0.07242526113986969,0.06388828158378601,0.04980026185512543,0.04345416650176048,0.03927994892001152,0.029070312157273293,0.017577603459358215,0.008539843373000622,0.0037101563066244125
train,real,0,5254.jpg,5254.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5254.jpg,1024.0,683.0,1.499267935578331,0.4808846414089203,0.49079471826553345,0.5747830867767334,0.23573079705238342,0.17926791310310364,0.23673082888126373,0.49474436044692993,0.17482608556747437,0.15129324412532638,0.0030412129126489162,0.006514229346066713,0.017934149131178856,0.04697079584002495,0.09057581424713135,0.1121116653084755,0.11990271508693695,0.12975269556045532,0.12088785320520401,0.11009419709444046,0.09942206740379333,0.06900279223918915,0.03845483064651489,0.021201271563768387,0.011062465608119965,0.003071238985285163
train,real,0,5255.jpg,5255.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5255.jpg,960.0,640.0,1.5,0.6535372734069824,0.5736002922058105,0.5355820059776306,0.39128541946411133,0.41207218170166016,0.41023606061935425,0.5878458619117737,0.3983454406261444,0.067169189453125,0.1887841820716858,0.0040266928263008595,0.006684570107609034,0.07816894352436066,0.07460286468267441,0.06284830719232559,0.0033024088479578495,0.006905924528837204,0.04934407398104668,0.009409179911017418,0.007802734151482582,0.005393880419433117,0.10229654610157013,0.002955729141831398,0.0040218099020421505,0.39345213770866394
train,real,0,5256.jpg,5256.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5256.jpg,894.0,625.0,1.4304,0.5205732583999634,0.4213654696941376,0.3092333972454071,0.31304046511650085,0.23677265644073486,0.17676061391830444,0.43436235189437866,0.2452194094657898,0.10055925546448087,0.03571901470422745,0.07770201563835144,0.11115346848964691,0.10405011475086212,0.0521521270275116,0.056497540324926376,0.0570988804101944,0.061709173023700714,0.06485547870397568,0.07622729241847992,0.10285637527704239,0.1301691234111786,0.039513200521469116,0.013122147880494595,0.009696644730865955,0.0074774050153791904
train,real,0,5257.jpg,5257.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5257.jpg,1247.0,1247.0,1.0,0.6075835227966309,0.5686187148094177,0.5355362296104431,0.23319005966186523,0.22212091088294983,0.22398586571216583,0.5745134949684143,0.21856629848480225,0.0831298828125,0.00824947003275156,0.025701459497213364,0.04656371846795082,0.0500653050839901,0.05102800205349922,0.03970780968666077,0.03205769136548042,0.042493000626564026,0.07448510080575943,0.09242390096187592,0.13552139699459076,0.22228874266147614,0.10767397284507751,0.0460486076772213,0.017290575429797173,0.008401237428188324
train,real,0,5258.jpg,5258.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5258.jpg,540.0,360.0,1.5,0.33705711364746094,0.31350648403167725,0.2665366530418396,0.3079783320426941,0.19514834880828857,0.133551687002182,0.3151244521141052,0.20988836884498596,0.08943684895833333,0.000956790114287287,0.2085699588060379,0.16769547760486603,0.129336416721344,0.09405864030122757,0.07264403253793716,0.06423868238925934,0.06034465134143829,0.04832819104194641,0.04018518701195717,0.03118312731385231,0.034382715821266174,0.03168724104762077,0.013755143620073795,0.002530864207074046,0.00010288065823260695
train,real,0,5259.jpg,5259.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5259.jpg,800.0,1071.0,0.7469654528478058,0.38112545013427734,0.38112545013427734,0.38112545013427734,0.2551886737346649,0.2551886737346649,0.2551886737346649,0.38112545013427734,0.2551886737346649,0.03899396929824561,0.1158975288271904,0.04153711348772049,0.032400794327259064,0.20230741798877716,0.13004201650619507,0.051936276257038116,0.04796568676829338,0.04261671379208565,0.05806255713105202,0.05035947635769844,0.04187675192952156,0.053662464022636414,0.07428687810897827,0.05520891770720482,0.0018347338773310184,4.668534074880881e-06
train,real,0,5260.jpg,5260.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5260.jpg,1200.0,675.0,1.7777777777777777,0.48575466871261597,0.446621835231781,0.5598911046981812,0.3284669518470764,0.27115869522094727,0.3329877555370331,0.4631042778491974,0.22980764508247375,0.1221668956043956,0.03870740905404091,0.04709135740995407,0.05313827097415924,0.058892592787742615,0.07587160170078278,0.11137901246547699,0.0696358010172844,0.1279086470603943,0.11190370470285416,0.05199876427650452,0.033579010516405106,0.05473827198147774,0.09341975301504135,0.07119135558605194,0.0005444444250315428,0.0
train,real,0,5261.jpg,5261.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5261.jpg,592.0,333.0,1.7777777777777777,0.6304477453231812,0.4903259873390198,0.41915324330329895,0.3700990378856659,0.2584393322467804,0.3020533323287964,0.5149703621864319,0.26607149839401245,0.05967548076923077,0.0038349160458892584,0.07277209311723709,0.015522278845310211,0.15751054883003235,0.059852082282304764,0.012174336239695549,0.12127668410539627,0.008131442591547966,0.13615474104881287,0.0813448578119278,0.011078646406531334,0.018636880442500114,0.15635906159877777,0.006974880117923021,0.1261616349220276,0.012214917689561844
train,real,0,5262.jpg,5262.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5262.jpg,594.0,759.0,0.782608695652174,0.6689483523368835,0.6417550444602966,0.6300581097602844,0.2507149279117584,0.26958930492401123,0.27781954407691956,0.6466901302337646,0.26601642370224,0.09487289755351681,0.02901434153318405,0.02517489343881607,0.029369229450821877,0.03524928539991379,0.03998039290308952,0.04051050543785095,0.04196998476982117,0.04708924889564514,0.05244141072034836,0.04957568645477295,0.04582274332642555,0.06046410650014877,0.08222097903490067,0.19987978041172028,0.22122853994369507,8.872209036780987e-06
train,real,0,5263.jpg,5263.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5263.jpg,867.0,1300.0,0.666923076923077,0.27805957198143005,0.3567577600479126,0.37117549777030945,0.27056366205215454,0.30922240018844604,0.3025002181529999,0.3410739004611969,0.2946472764015198,0.07025130548302871,0.1981128603219986,0.14745008945465088,0.10115163028240204,0.07054387032985687,0.05257031321525574,0.040924496948719025,0.039261821657419205,0.031269628554582596,0.02763996087014675,0.03167952969670296,0.0582459419965744,0.06975246220827103,0.05714666098356247,0.040073640644550323,0.02768787182867527,0.006489220075309277
train,real,0,5264.jpg,5264.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5264.jpg,1280.0,720.0,1.7777777777777777,0.6407681703567505,0.5659869313240051,0.45253410935401917,0.23757120966911316,0.23858588933944702,0.24408714473247528,0.5736979246139526,0.23728740215301514,0.05005151098901099,0.03394531086087227,0.027411025017499924,0.03209526836872101,0.02815755270421505,0.0545789934694767,0.08095160871744156,0.0552571602165699,0.03135416656732559,0.033243272453546524,0.05759657174348831,0.088871531188488,0.1737673580646515,0.2319628894329071,0.06961697340011597,0.0011903211707249284,0.0
train,real,0,5265.jpg,5265.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5265.jpg,1200.0,1200.0,1.0,0.4346782863140106,0.6236597895622253,0.8029682040214539,0.1612497866153717,0.1892269402742386,0.26972368359565735,0.5964292287826538,0.18025784194469452,0.0791778564453125,0.002489583333954215,0.021528473123908043,0.033834028989076614,0.04203055426478386,0.02691597305238247,0.01816388964653015,0.016450000926852226,0.01843888871371746,0.0382833331823349,0.25939860939979553,0.20025070011615753,0.18277013301849365,0.114008329808712,0.023143749684095383,0.0021638888865709305,0.00012986111687496305
train,real,0,5266.jpg,5266.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5266.jpg,2184.0,1454.0,1.5020632737276478,0.3331877589225769,0.31570684909820557,0.253871351480484,0.19934719800949097,0.20129546523094177,0.18070358037948608,0.31496304273605347,0.19750913977622986,0.15562947591145834,0.05742117390036583,0.11153959482908249,0.17098593711853027,0.13525621592998505,0.09961184859275818,0.07845982164144516,0.06780398637056351,0.06388779729604721,0.06456673890352249,0.060988444834947586,0.0464598722755909,0.029352525249123573,0.012039856985211372,0.001295529305934906,0.00032026090775616467,1.0391946489107795e-05
train,real,0,5267.jpg,5267.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5267.jpg,681.0,960.0,0.709375,0.4031893014907837,0.26921743154525757,0.23958928883075714,0.29593631625175476,0.2037918120622635,0.15871304273605347,0.29555028676986694,0.2053443044424057,0.11239149305555556,0.12453346699476242,0.12575103342533112,0.12665657699108124,0.09703101962804794,0.10545001178979874,0.10046958923339844,0.08114292472600937,0.06014745309948921,0.056999512016773224,0.04227392375469208,0.03552679717540741,0.02036833018064499,0.012608602643013,0.006867963820695877,0.0032351322006434202,0.0009376529487781227
train,real,0,5268.jpg,5268.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5268.jpg,1199.0,674.0,1.7789317507418398,0.400203138589859,0.36279594898223877,0.339846670627594,0.31154102087020874,0.28526121377944946,0.2804272770881653,0.36909037828445435,0.28059354424476624,0.2464114010989011,0.19209133088588715,0.08539386093616486,0.07160022109746933,0.06406798213720322,0.05891408026218414,0.05758507922291756,0.06094717979431152,0.06696109473705292,0.07052984088659286,0.06276991218328476,0.050761885941028595,0.043500643223524094,0.03681975230574608,0.03228209540247917,0.02766895294189453,0.018106088042259216
train,real,0,5269.jpg,5269.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5269.jpg,1920.0,1080.0,1.7777777777777777,0.48828691244125366,0.4153105318546295,0.42888760566711426,0.30700504779815674,0.2956909239292145,0.2744455933570862,0.4317970871925354,0.2903082072734833,0.08149896978021978,0.06833333522081375,0.14763696491718292,0.07179253548383713,0.07244840264320374,0.06185860186815262,0.0792066901922226,0.07685426622629166,0.036053724586963654,0.026859086006879807,0.025413773953914642,0.031828705221414566,0.05519627779722214,0.11650028824806213,0.08624324947595596,0.04053337126970291,0.0032407406251877546
train,real,0,5270.jpg,5270.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5270.jpg,2315.0,2696.0,0.858679525222552,0.5265906453132629,0.4811510741710663,0.4739346206188202,0.2889026999473572,0.29902204871177673,0.3081279397010803,0.4902873933315277,0.29482051730155945,0.04181522651006712,0.00047346361679956317,0.01864020526409149,0.18357905745506287,0.14615589380264282,0.022008126601576805,0.036656659096479416,0.08695435523986816,0.09253625571727753,0.0771002247929573,0.04499554634094238,0.013123994693160057,0.01170328352600336,0.007297107484191656,0.011436188593506813,0.16023322939872742,0.08710640668869019
train,real,0,5271.jpg,5271.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5271.jpg,1200.0,690.0,1.7391304347826086,0.32450851798057556,0.32450851798057556,0.32450851798057556,0.3195634186267853,0.3195634186267853,0.3195634186267853,0.32450851798057556,0.3195634186267853,0.13278616573033708,0.27747824788093567,0.13652656972408295,0.08684661984443665,0.0638369545340538,0.04267995059490204,0.03190700337290764,0.03157004714012146,0.030070047825574875,0.039382848888635635,0.0312524139881134,0.030036231502890587,0.04088526591658592,0.03474154695868492,0.034689612686634064,0.04458091780543327,0.04351570084691048
train,real,0,5272.jpg,5272.jpg,C:\Users\sagni\Downloads\DeepFakeShield\archive\train-20250112T065955Z-001\train\real\5272.jpg,1040.0,1566.0,0.6641123882503193,0.78480464220047,0.4787987172603607,0.4936372935771942,0.15241608023643494,0.23650020360946655,0.17777009308338165,0.5448947548866272,0.20055215060710907,0.0924614448051948,5.3418803872773424e-05,0.004577438812702894,0.01436658762395382,0.02039431594312191,0.03634504973888397,0.11468648910522461,0.254842072725296,0.08046591281890869,0.05363677814602852,0.07119867205619812,0.06351311504840851,0.05548371747136116,0.0955422893166542,0.07782935351133347,0.05486172437667847,0.0022030652035027742
